ma,family,specialty,y,se,prec,pred_global,err_global,cov_global,pred_withinMA_prec,err_withinMA_prec,cov_withinMA_prec,pred_withinMA_rel,err_withinMA_rel,cov_withinMA_rel,pred_field,err_field,cov_field,pred_field_adapt,err_field_adapt,cov_field_adapt,pred_field_cross,err_field_cross,cov_field_cross,pred_scrambled,err_scrambled,cov_scrambled,k_sibs
gibson2002,SMD,clinical_medicine,-0.32771803526879123,0.2876848552825053,12.082755864152992,0.08395213706641566,0.41167017233520686,1.0,-0.1786007298319246,0.14911730543686663,1.0,-0.17860503334288141,0.14911300192590982,1.0,0.00680901259864256,0.3345270478674338,1.0,-0.013584015548150965,0.31413401972064026,1.0,0.016874443789770592,0.34459247905856183,1.0,0.06091197005768492,0.3886300053264762,1.0,12
senn2013,SMD,clinical_medicine,-1.2090778416453551,0.10246803915343071,95.24082504015561,0.08621207260450314,1.2952899142498584,0.0,-0.8992688776186527,0.30980896402670244,1.0,-0.8992688776186527,0.30980896402670244,1.0,-0.008589267147983547,1.2004885744973717,0.0,-0.25665594480799414,0.952421896837361,1.0,0.09212257561809613,1.3012004172634513,0.0,0.09150036622418165,1.3005782078695367,0.0,19
senn2013,SMD,clinical_medicine,-1.4683696774336417,0.28079528871523446,12.682952515145848,0.08423307671475508,1.5526027541483967,0.0,-0.921977745083145,0.5463919323504967,1.0,-0.921977745083145,0.5463919323504967,1.0,-0.01931768848031486,1.4490519889533269,0.0,-0.2852186751785529,1.1831510022550886,1.0,0.09212257561809613,1.5604922530517378,0.0,0.09011237295689371,1.5584820503905354,0.0,19
senn2013,SMD,clinical_medicine,-1.2197551128774096,0.14268989980231336,49.11493052018924,0.08508053223726497,1.3048356451146745,0.0,-0.9138349312812409,0.3059201815961686,1.0,-0.9138349312812409,0.3059201815961686,1.0,-0.01475549572350197,1.2049996171539077,0.0,-0.2733424474295121,0.9464126654478975,1.0,0.09212257561809613,1.3118776884955057,0.0,0.0907069867339636,1.3104620996113732,0.0,19
senn2013,SMD,clinical_medicine,-1.305683515992265,0.10723544693212128,86.96074819231855,0.08616763257134087,1.391851148563606,0.0,-0.8928363763439743,0.4128471396482908,1.0,-0.8928363763439743,0.4128471396482908,1.0,-0.008763049741572961,1.2969204662506921,0.0,-0.25645513309630463,1.0492283828959605,1.0,0.09212257561809613,1.3978060916103612,0.0,0.0914687571872931,1.3971522731795583,0.0,19
senn2013,SMD,clinical_medicine,-0.6596529304500817,0.12372753422048226,65.32317484020913,0.08478546004548558,0.7444383904955673,0.0,-0.9478868734229324,0.28823394297285077,1.0,-0.9478868734229324,0.28823394297285077,1.0,-0.016676538630523315,0.6429763918195583,1.0,-0.28156181435641475,0.3780911160936669,1.0,0.09212257561809613,0.7517755060681778,0.0,0.09050218175241187,0.7501551122024935,0.0,19
senn2013,SMD,clinical_medicine,-0.21608039221342037,0.23825952180804624,17.615682268010268,0.08395807889324164,0.30003847110666204,1.0,-0.9418072805229095,0.7257268883094892,0.0,-0.9418072805229095,0.7257268883094892,0.0,-0.02098821880778847,0.1950921734056319,1.0,-0.29138080679838335,0.07530041458496298,1.0,0.09212257561809613,0.3082029678315165,1.0,0.08992070106903297,0.30600109328245334,1.0,19
senn2013,SMD,clinical_medicine,-0.6042147439961455,0.14045978623507727,50.68693070212173,0.084523579261043,0.6887383232571885,0.0,-0.9463938283857539,0.3421790843896084,1.0,-0.9463938283857539,0.3421790843896084,1.0,-0.018050656560089924,0.5861640874360555,1.0,-0.28477129159401243,0.31944345240213307,1.0,0.09212257561809613,0.6963373196142416,0.0,0.09299001482691359,0.6972047588230591,0.0,19
senn2013,SMD,clinical_medicine,-0.698683635672706,0.18011690603475494,30.824145321858513,0.08431790308359997,0.783001538756306,0.0,-0.9363159340928303,0.23763229842012434,1.0,-0.9363159340928303,0.23763229842012434,1.0,-0.019030186418513655,0.6796534492541924,1.0,-0.28608183612923666,0.4126017995434693,1.0,0.09212257561809613,0.7908062112908021,0.0,0.09017303388810084,0.7888566695608068,0.0,19
senn2013,SMD,clinical_medicine,-1.2975677705916082,0.20131373750927897,24.674773585433922,0.08450816270947646,1.3820759333010846,0.0,-0.9195664668057894,0.37800130378581887,1.0,-0.9195664668057894,0.37800130378581887,1.0,-0.017842020533723302,1.279725750057885,0.0,-0.28142029147554154,1.0161474791160667,1.0,0.09212257561809613,1.3896903462097043,0.0,0.09030542570816033,1.3878731962997686,0.0,19
senn2013,SMD,clinical_medicine,-0.5143714707137392,0.22674605047106314,19.450041743442416,0.08407937918722674,0.598450849900966,1.0,-0.937220829896259,0.42284935918251976,1.0,-0.937220829896259,0.42284935918251976,1.0,-0.020298044236841076,0.49407342647689817,1.0,-0.28922813371686346,0.22514333699687578,1.0,0.09212257561809613,0.6064940463318353,1.0,0.09000556224352627,0.6043770329572655,1.0,19
senn2013,SMD,clinical_medicine,-0.8032381913912487,0.11734939982879183,72.61699186219276,0.08508856300343692,0.8883267543946857,0.0,-0.9388539096844845,0.1356157182932357,1.0,-0.9388539096844845,0.1356157182932357,1.0,-0.014972619158609918,0.7882655722326388,1.0,-0.2764472298409162,0.5267909615503326,1.0,0.09212257561809613,0.8953607670093449,0.0,0.09071435842496116,0.8939525498162099,0.0,19
senn2013,SMD,clinical_medicine,-1.0727284499372511,0.11226939658949103,79.33726466100134,0.08561144280103353,1.1583398927382846,0.0,-0.9164791927195426,0.15624925721770855,1.0,-0.9164791927195426,0.15624925721770855,1.0,-0.01196321594879349,1.0607652339884577,0.0,-0.26675455293645917,0.8059738970007919,1.0,0.09212257561809613,1.1648510255553473,0.0,0.09107991269905451,1.1638083626363056,0.0,19
senn2013,SMD,clinical_medicine,-0.7572513336627235,0.0988092327604788,102.42475784407608,0.085504919146744,0.8427562528094674,0.0,-0.9486689785058169,0.19141764484309343,1.0,-0.9486689785058169,0.19141764484309343,1.0,-0.012847907895128807,0.7444034257675947,1.0,-0.2721331662750986,0.48511816738762487,1.0,0.09212257561809613,0.8493739092808196,0.0,0.09372255086248514,0.8509738845252086,0.0,19
senn2013,SMD,clinical_medicine,-0.8322574612295509,0.11710656828454426,72.91846050053677,0.08513413124574554,0.9173915924752964,0.0,-0.9366013822881974,0.10434392105864654,1.0,-0.9366013822881974,0.10434392105864654,1.0,-0.014707305191763439,0.8175501560377875,0.0,-0.27556465419664716,0.5566928070329038,1.0,0.09212257561809613,0.924380036847647,0.0,0.0907461958049111,0.923003657034462,0.0,19
senn2013,SMD,clinical_medicine,-0.8884770984178317,0.1946678247554019,26.388314286827182,0.08434722050934695,0.9728243189271787,0.0,-0.9300517194950448,0.0415746210772131,1.0,-0.9300517194950448,0.0415746210772131,1.0,-0.018806645119424904,0.8696704532984069,1.0,-0.28487069141857974,0.6036064069992519,1.0,0.09212257561809613,0.9805996740359278,0.0,0.09019316174997738,0.9786702601678091,0.0,19
senn2013,SMD,clinical_medicine,-0.17171472729036605,0.26325236608774283,14.42963791624483,0.08392760247933977,0.2556423297697058,1.0,-0.9401006974873934,0.7683859701970274,0.0,-0.9401006974873934,0.7683859701970274,0.0,-0.021129515972692,0.15058521131767405,1.0,-0.29153265411640256,0.11981792682603651,1.0,0.09212257561809613,0.2638373029084622,1.0,0.08989916259373062,0.2616138898840967,1.0,19
senn2013,SMD,clinical_medicine,-0.8272847703596791,0.2736156392244084,13.357284185538797,0.08408956484240729,0.9113743352020863,0.0,-0.9303327126375928,0.1030479422779137,1.0,-0.9303327126375928,0.1030479422779137,1.0,-0.020167104654236902,0.8071176657054422,1.0,-0.2881633450842806,0.5391214252753984,1.0,0.09212257561809613,0.9194073459777752,0.0,0.09001219458769547,0.9172969649473746,0.0,19
senn2013,SMD,clinical_medicine,-0.546572937215605,0.2631165893685842,14.44453408381358,0.08403106316031182,0.6306040003759168,1.0,-0.9345857074772466,0.3880127702616416,1.0,-0.9345857074772466,0.3880127702616416,1.0,-0.020522904890786866,0.5260500323248181,1.0,-0.2894792052067834,0.2570937320088216,1.0,0.09212257561809613,0.6386955128337011,1.0,0.08997142210333417,0.6365443593189392,1.0,19
senn2013,SMD,clinical_medicine,-0.9933535289937198,0.10949192901337207,83.41339267996298,0.08557512781938914,1.078928656813109,0.0,-0.9230495581209345,0.07030397087278528,1.0,-0.9230495581209345,0.07030397087278528,1.0,-0.012222460843496449,0.9811310681502233,0.0,-0.2680539893851049,0.7252995396086148,1.0,0.09212257561809613,1.085476104611816,0.0,0.09105485743875896,1.0844083864324787,0.0,19
senn2013,SMD,clinical_medicine,-1.0569454292886242,0.12672388206845067,62.270601771870155,0.08521484317943195,1.1421602724680562,0.0,-0.9203953346106115,0.1365500946780127,1.0,-0.9203953346106115,0.1365500946780127,1.0,-0.014112131598478043,1.0428332976901462,0.0,-0.2724489806799973,0.784496448608627,1.0,0.09212257561809613,1.1490680049067203,0.0,0.09080175316827488,1.1477471824568992,0.0,19
crede2010,COR,education,1.4030075073994537,0.11704114719613055,73.00000000000001,0.33037936078505487,1.0726281466143988,0.0,0.4624706841586015,0.9405368232408522,0.0,0.4740664882098132,0.9289410191896406,0.0,0.42108781716283367,0.9819196902366201,0.0,0.47086098946423727,0.9321465179352164,0.0,0.19709647190663396,1.2059110354928197,0.0,0.3154061368646906,1.0876013705347631,0.0,96
crede2010,COR,education,0.30951960420311175,0.05832118435198043,294.0,0.3318243178843111,0.02230471368119935,1.0,0.4663850704616019,0.15686546625849013,1.0,0.4453324474085198,0.13581284320540804,1.0,0.3629700763407334,0.05345047213762166,1.0,0.4392913850652326,0.12977178086212082,1.0,0.20450107283597446,0.10501853136713729,1.0,0.28475644817357537,0.02476315602953638,1.0,96
crede2010,COR,education,0.9076449833191245,0.07293249574894728,188.0,0.32986306282923733,0.5777819204898871,0.0,0.4619546691882714,0.4456903141308531,1.0,0.4729214922390292,0.4347234910800953,1.0,0.4219521889511846,0.4856927943679399,1.0,0.4698604451696331,0.43778453814949136,1.0,0.19718371368932486,0.7104612696297996,0.0,0.3207076435750672,0.5869373397440573,0.0,96
crede2010,COR,education,0.5165075030911482,0.06178020632152155,262.0,0.3308845480976579,0.18562295499349035,1.0,0.46434616734980083,0.0521613357413474,1.0,0.46223006145157014,0.054277441639578095,1.0,0.40989669682633595,0.10661080626481229,1.0,0.45902872197084005,0.05747878112030819,1.0,0.2014235160416966,0.3150839870494516,1.0,0.31619665647961154,0.2003108466115367,1.0,96
crede2010,COR,education,0.34732377796759,0.08137884587711594,151.00000000000003,0.33167241518709467,0.015651362780495337,1.0,0.4654204072031123,0.11809662923552228,1.0,0.4639586637227281,0.11663488575513808,1.0,0.4115346692260295,0.06421089125843948,1.0,0.4607554520692196,0.11343167410162958,1.0,0.2014235160416966,0.14590026192589342,1.0,0.3163606460344779,0.03096313193311212,1.0,96
crede2010,COR,education,0.7169234506844864,0.07930515857181442,159.0,0.33066690785618186,0.3862565428283045,1.0,0.4634377039514543,0.2534857467330321,1.0,0.47524873053816574,0.24167472014632063,1.0,0.4229520901182653,0.2939713605662211,1.0,0.47209638157060335,0.24482706911388302,1.0,0.19712619312730104,0.5197972575571853,0.0,0.3199644879292262,0.39695896275526016,1.0,96
crede2010,COR,education,0.14602922352578987,0.2,24.999999999999996,0.33179173507826526,0.1857625115524754,1.0,0.46508427000740515,0.3190550464816153,1.0,0.47292565436774103,0.3268964308419512,1.0,0.42545975474356523,0.2794305312177754,1.0,0.4701134805627986,0.3240842570370087,1.0,0.1985296992969207,0.05250047577113082,1.0,0.32505549844631365,0.17902627492052378,1.0,96
crede2010,COR,education,0.2341894667593668,0.18257418583505536,30.000000000000007,0.3317625007817092,0.09757303402234241,1.0,0.46504844001748985,0.23085897325812305,1.0,0.47288096684499564,0.23869150008562884,1.0,0.42541411773116705,0.19122465097180025,1.0,0.4700686355760441,0.2358791688166773,1.0,0.1985296992969207,0.03565976746244612,1.0,0.3250433983236117,0.09085393156424487,1.0,96
crede2010,COR,education,0.27686382265510007,0.15075567228888181,44.0,0.33175378206480005,0.054889959409699984,1.0,0.4650946984356264,0.18823087578052633,1.0,0.4729457613206075,0.19608193866550744,1.0,0.4254433760470612,0.1485795533919611,1.0,0.4701310407565298,0.19326721810142972,1.0,0.1985296992969207,0.07833412335817938,1.0,0.32512242931230684,0.04825860665720677,1.0,96
crede2010,COR,education,-0.022803952016723077,0.21320071635561044,22.0,0.33184551224460734,0.3546494642613304,1.0,0.4651783711924731,0.48798232320919616,1.0,0.4730465227985704,0.4958504748152935,1.0,0.42556492438969673,0.4483688764064198,1.0,0.4702334796242353,0.49303743164095837,1.0,0.1985296992969207,0.22133365131364377,1.0,0.32537763786947443,0.3481815898861975,1.0,96
crede2010,COR,education,0.4586704841369286,0.14907119849998599,45.0,0.33161530226984626,0.12705518186708237,1.0,0.46482168313723854,0.006151199000309915,1.0,0.4725923339979922,0.013921849861063595,1.0,0.4251493919682453,0.03352109216868332,1.0,0.4697811154396646,0.011110631302735985,1.0,0.1985296992969207,0.2601407848400079,1.0,0.32474676014502046,0.13392372399190816,1.0,96
crede2010,COR,education,0.3643046069995933,0.16666666666666666,36.0,0.33169266661615837,0.0326119403834349,1.0,0.464935792636178,0.10063118563658474,1.0,0.4727370901679089,0.10843248316831561,1.0,0.42528471951322255,0.06098011251362928,1.0,0.469925495249527,0.10562088824993371,1.0,0.1985296992969207,0.16577490770267259,1.0,0.32501477316789606,0.03928983383169721,1.0,96
crede2010,COR,education,0.22365610902183242,0.16222142113076254,38.0,0.3317826209361854,0.10812651191435296,1.0,0.46512517609794646,0.24146906707611404,1.0,0.47298316736862706,0.24932705834679464,1.0,0.42548473677199433,0.20182862775016192,1.0,0.47016880281316525,0.24651269379133284,1.0,0.1985296992969207,0.02512640972491173,1.0,0.32505119336219745,0.10139508434036504,1.0,96
crede2010,COR,education,0.3529622529197431,0.1767766952966369,31.999999999999993,0.33170107269309856,0.021261180226644527,1.0,0.46493444168322506,0.11197218876348197,1.0,0.4727339594713498,0.11977170655160668,1.0,0.4252890739183464,0.07232682099860333,1.0,0.4699228890287585,0.11696063610901541,1.0,0.1985296992969207,0.1544325536228224,1.0,0.32498328303702684,0.027978969882716254,1.0,96
crede2010,COR,education,0.4809448625545745,0.15249857033260467,43.0,0.33160331133675897,0.14934155121781556,1.0,0.4647885501521653,0.016156312402409223,1.0,0.4725487131504447,0.008396149404129805,1.0,0.4251167941764073,0.05582806837816723,1.0,0.46973818827312186,0.011206674281452667,1.0,0.1985296992969207,0.2824151632576538,1.0,0.32471489392129227,0.15622996863328226,1.0,96
crede2010,COR,education,0.34507433878184446,0.05368281270950189,347.00000000000006,0.3316332395698986,0.013441099211945862,1.0,0.46624620512296094,0.12117186634111649,1.0,0.47891762579496977,0.1338432870131253,1.0,0.42651942528291625,0.0814450865010718,1.0,0.47576663019676724,0.13069229141492278,1.0,0.19718371368932486,0.1478906250925196,1.0,0.3214262677002739,0.023648071081570576,1.0,96
crede2010,COR,education,0.4248399741107789,0.05368281270950189,347.00000000000006,0.3311591354014338,0.09368083870934507,1.0,0.46529094453765846,0.04045097042687956,1.0,0.47760139336832674,0.05276141925754785,1.0,0.42544799196510696,0.000608017854328069,1.0,0.4744651189038051,0.04962514479302621,1.0,0.19718371368932486,0.22765626042145404,1.0,0.3212310496836092,0.10360892442716968,1.0,96
crede2010,COR,education,0.22365610902183242,0.048911598804451846,418.0,0.33248726978762516,0.10883116076579274,1.0,0.46829976250428895,0.24464365348245654,1.0,0.47973777587269206,0.25608166685085965,1.0,0.42968489920082775,0.20602879017899534,1.0,0.4767571747777303,0.25310106575589786,1.0,0.1976769013243233,0.02597920769750911,1.0,0.3263539494034045,0.10269784038157209,1.0,96
crede2010,COR,education,0.271478450974392,0.053916386601719206,344.0,0.33206755905303437,0.06058910807864237,1.0,0.46710732286078765,0.19562887188639566,1.0,0.4796554108394357,0.2081769598650437,1.0,0.427974143365526,0.15649569239113403,1.0,0.4765581456495481,0.20507969467515613,1.0,0.19726846308963952,0.07420998788475247,1.0,0.32254024277793003,0.05106179180353804,1.0,96
crede2010,COR,education,-0.38842309971829614,0.058025885318565944,297.0,0.33537304881833074,0.7237961485366269,0.0,0.4735430232424265,0.8619661229607226,0.0,0.48832510539743507,0.8767482051157311,0.0,0.43515241799352483,0.8235755177118209,0.0,0.48513965898926076,0.873562758707557,0.0,0.19726846308963952,0.5856915628079357,0.0,0.32389476345480506,0.7123178631731012,0.0,96
crede2010,COR,education,0.6041556029622671,0.058025885318565944,297.0,0.33032785235247997,0.27382775060978715,1.0,0.4633864039591835,0.1407691990030836,1.0,0.47459953208574246,0.12955607087652465,1.0,0.423934348421844,0.1802212545404231,1.0,0.47156430412941014,0.13259129883285697,1.0,0.19726846308963952,0.4068871398726276,0.0,0.321832129323831,0.28232347363843613,1.0,96
crede2010,COR,education,0.3965579899706009,0.1203858530857692,69.0,0.3316363806675801,0.06492160930302077,1.0,0.4649732365120543,0.06841524654145342,1.0,0.4644463591143731,0.06788836914377222,1.0,0.4133041514305611,0.016746161459960218,1.0,0.46134136499280726,0.06478337502220638,1.0,0.20112707110145428,0.1954309188691466,1.0,0.3180378395959644,0.0785201503746365,1.0,96
crede2010,COR,education,0.5100703366133073,0.1270001270001905,62.0,0.3315241638089783,0.17854617280432894,1.0,0.4647163440917659,0.045353992521541375,1.0,0.4494593074891941,0.06061102912411315,1.0,0.3831387737382809,0.12693156287502633,1.0,0.4450435429002223,0.06502679371308495,1.0,0.20368369402489242,0.30638664258841486,1.0,0.2977882893936761,0.21228204721963118,1.0,96
crede2010,COR,education,0.1923371692195453,0.1889822365046136,28.000000000000007,0.33177913993440206,0.13944197071485676,1.0,0.46507268205970326,0.27273551284015796,1.0,0.45037250244628907,0.25803533322674377,1.0,0.3839433814152524,0.19160621219570712,1.0,0.44595266479393875,0.25361549557439345,1.0,0.20368369402489242,0.011346524805347119,1.0,0.29799893004052985,0.10566176082098455,1.0,96
crede2010,COR,education,0.5062266769885686,0.11547005383792516,74.99999999999999,0.3314895052957804,0.17473717169278818,1.0,0.4647060412425532,0.04152063574601539,1.0,0.4640343248737743,0.04219235211479433,1.0,0.4129591327052549,0.09326754428331369,1.0,0.4609332205725988,0.045293456415969824,1.0,0.20112707110145428,0.3050996058871143,1.0,0.3179719439752371,0.1882547330133315,1.0,96
crede2010,COR,education,0.29856626366017835,0.11470786693528089,76.0,0.33175560797328946,0.0331893443131111,1.0,0.46524425743544146,0.1666779937752631,1.0,0.476989366997381,0.17842310333720263,1.0,0.4263137630581231,0.12774749939794472,1.0,0.473958825663476,0.17539256200329767,1.0,0.19726846308963952,0.10129780057053883,1.0,0.3225022752196577,0.02393601155947933,1.0,96
crede2010,COR,education,0.09024418785614682,0.08219949365267865,148.0,0.33232271790858375,0.24207853005243693,1.0,0.4667124305611978,0.37646824270505097,1.0,0.4728234022280301,0.38257921437188325,1.0,0.42448807117405896,0.3342438833179121,1.0,0.4699474366690135,0.37970324881286666,1.0,0.19933647000058607,0.10909228214443925,1.0,0.32424546535152166,0.23400127749537483,1.0,96
crede2010,COR,education,0.22365610902183242,0.08219949365267865,148.0,0.33198565808727076,0.10832954906543835,1.0,0.4660356305223782,0.24237952150054576,1.0,0.47191806879643877,0.24826195977460636,1.0,0.42374274389257427,0.20008663487074185,1.0,0.46905162364758385,0.24539551462575143,1.0,0.19933647000058607,0.024319639021246342,1.0,0.32470378659982096,0.10104767757798855,1.0,96
crede2010,COR,education,0.2027325540540822,0.054635836470815304,335.0,0.33245261502713386,0.12972006097305167,1.0,0.4678410730115906,0.2651085189575084,1.0,0.4815519740578525,0.2788194200037703,1.0,0.42769932407712835,0.22496677002304616,1.0,0.47830092663344775,0.27556837257936556,1.0,0.19712619312730104,0.0056063609267811565,1.0,0.320693234893251,0.11796068083916883,1.0,96
crede2010,COR,education,0.4000596500560566,0.054635836470815304,335.0,0.33132055164349783,0.06873909841255876,1.0,0.4655605825448068,0.06550093248875022,1.0,0.4783398570480904,0.07828020699203381,1.0,0.4250953833461055,0.025035733290048934,1.0,0.4751255248071592,0.0750658747511026,1.0,0.19712619312730104,0.20293345692875556,1.0,0.3191292709665076,0.08093037908954898,1.0,96
crede2010,COR,education,0.5957241739007778,0.14285714285714285,49.00000000000001,0.3314921943176675,0.2642319795831103,1.0,0.46459310984436014,0.13113106405641767,1.0,0.4681490036879034,0.1275751702128744,1.0,0.4198147267484654,0.17590944715231238,1.0,0.46526168225363773,0.13046249164714008,1.0,0.1999218173268845,0.3958023565738933,1.0,0.3219563873301958,0.273767786570582,1.0,96
crede2010,COR,education,0.3768859011881901,0.04828045495852676,429.0,0.33138024500039137,0.045505656187798726,1.0,0.4661177633816274,0.08923186219343732,1.0,0.4768961687930568,0.1000102676048667,1.0,0.42732730153719223,0.05044140034900213,1.0,0.4739441452709748,0.09705824408278468,1.0,0.1976769013243233,0.1792089998638668,1.0,0.3242270188527563,0.05265888233543381,1.0,96
crede2010,COR,education,0.22365610902183242,0.0949157995752499,111.0,0.3319172787209534,0.10826116969912097,1.0,0.4657286214403365,0.24207251241850408,1.0,0.4452626252250133,0.2216065162031809,1.0,0.3676563603465645,0.1440002513247321,1.0,0.4397251234530863,0.21606901443125387,1.0,0.20436351398553781,0.019292595036294602,1.0,0.2879700750533021,0.06431396603146966,1.0,96
crede2010,COR,education,0.2341894667593668,0.0949157995752499,111.0,0.331897332242818,0.09770786548345117,1.0,0.465688595330006,0.2314991285706392,1.0,0.4451357854153802,0.21094631865601338,1.0,0.36757038230604655,0.13338091554667975,1.0,0.4396011992858854,0.20541173252651862,1.0,0.20436351398553781,0.02982595277382899,1.0,0.28789202736544983,0.05370256060608303,1.0,96
crede2010,COR,education,0.35522367438958563,0.08192319205190404,149.00000000000003,0.3316528555865328,0.02357081880305284,1.0,0.465371962482811,0.11014828809322535,1.0,0.4726188784250858,0.11739520403550019,1.0,0.4248795486890694,0.06965587429948378,1.0,0.4697861408358517,0.11456246644626605,1.0,0.19878616220662434,0.15643751218296129,1.0,0.3246163612005259,0.030607313189059737,1.0,96
crede2010,COR,education,0.759869351300906,0.048507125007266595,424.99999999999994,0.3285916073029632,0.43127774399794283,1.0,0.4604727173994605,0.29939663390144555,1.0,0.47038505157627286,0.2894842997246332,1.0,0.4209447256380387,0.33892462566286735,1.0,0.4674286154025344,0.29244073589837166,1.0,0.19737963468759254,0.5624897166133135,0.0,0.321920737171669,0.437948614129237,1.0,96
crede2010,COR,education,0.5627297693521489,0.13130643285972254,58.000000000000014,0.3314842786477778,0.23124549070437111,1.0,0.46461817463001204,0.09811159472213687,1.0,0.4747692692483527,0.08796050010379619,1.0,0.42624667238295866,0.13648309696919025,1.0,0.4718875071755564,0.09084226217659253,1.0,0.1976769013243233,0.3650528680278256,1.0,0.3237461042928566,0.2389836650592923,1.0,96
crede2010,COR,education,1.2971976617557794,0.058025885318565944,297.0,0.3268051761795294,0.97039248557625,0.0,0.45629481079943596,0.8409028509563434,0.0,0.46476733879390114,0.8324303229618784,0.0,0.4165773117586802,0.8806203499970993,0.0,0.46188854761199866,0.8353091141437807,0.0,0.19737963468759254,1.099818027068187,0.0,0.32120076512207113,0.9759968966337083,0.0,96
crede2010,COR,education,0.7928136318701909,0.1,99.99999999999999,0.3309261716534852,0.46188746021670574,1.0,0.46368979624283335,0.3291238356273576,1.0,0.46588695106090294,0.326926680809288,1.0,0.4171886801917387,0.3756249516784522,1.0,0.4629674785252414,0.32984615334494954,1.0,0.2002220437362169,0.5925915881339741,0.0,0.32133891328921466,0.4714747185809763,1.0,96
crede2010,COR,education,0.3394653523437398,0.04252432555625623,553.0,0.33163896201188586,0.00782639033185395,1.0,0.4672216708661756,0.1277563185224358,1.0,0.47190013265038544,0.13243478030664563,1.0,0.4219129715990691,0.08244761925532929,1.0,0.46890172092793003,0.12943636858419022,1.0,0.1999218173268845,0.13954353501685532,1.0,0.32253133979299553,0.016934012550744282,1.0,96
crede2010,COR,education,0.6609570902866303,0.16666666666666666,36.0,0.33151070843790004,0.32944638184873026,1.0,0.464571130702205,0.19638595958442528,1.0,0.45568741966054527,0.20526967062608503,1.0,0.39722685611454356,0.26373023417208674,1.0,0.45197837826018367,0.20897871202644663,1.0,0.20279175125650334,0.45816533903012696,1.0,0.3071788576759656,0.3537782326106647,1.0,96
crede2010,COR,education,0.4118000344786903,0.13245323570650439,56.99999999999999,0.33163485116875907,0.08016518330993122,1.0,0.46491549588347203,0.05311546140478174,1.0,0.46435771747571003,0.05255768299701974,1.0,0.4132587585920345,0.0014587241133441897,1.0,0.46125570672547955,0.04945567224678926,1.0,0.20112707110145428,0.210672963377236,1.0,0.3180383960483425,0.0937616384303478,1.0,96
crede2010,COR,education,0.5493061443340549,0.13245323570650439,56.99999999999999,0.331501261349909,0.2178048829841459,1.0,0.4646476726044098,0.08465847172964508,1.0,0.4639450192438797,0.08536112509017518,1.0,0.4129261743221236,0.1363799700119313,1.0,0.46084787188767024,0.08845827244638466,1.0,0.20112707110145428,0.3481790732326006,1.0,0.31797901319835026,0.23132713113570463,1.0,96
crede2010,COR,education,0.29856626366017835,0.05488212999484517,332.00000000000006,0.33190110547558693,0.03333484181540858,1.0,0.46671612933631995,0.1681498656761416,1.0,0.46713849217796294,0.16857222851778458,1.0,0.41489002990645163,0.11632376624627327,1.0,0.46395820382760866,0.1653919401674303,1.0,0.20112707110145428,0.09743919255872407,1.0,0.31812805404805067,0.019561790387872313,1.0,96
crede2010,COR,education,0.5493061443340549,0.105999788000636,88.99999999999999,0.3313824026337731,0.21792374170028178,1.0,0.46455500092872315,0.08475114340533174,1.0,0.4556238803103365,0.09368226402371838,1.0,0.3970175580092825,0.15228858632477238,1.0,0.451902714629888,0.09740342970416688,1.0,0.20279175125650334,0.34651439307755155,1.0,0.3060694673227652,0.2432366770112897,1.0,96
crede2010,COR,education,0.4356112232362243,0.10101525445522107,98.00000000000001,0.3315389912162784,0.10407223201994592,1.0,0.4649101659293028,0.029298942693078478,1.0,0.4563187186276439,0.020707495391419584,1.0,0.39752392491842625,0.03808729831779806,1.0,0.4525850940247751,0.016973870788550782,1.0,0.20279175125650334,0.23281947197972097,1.0,0.30657547224111187,0.12903575099511244,1.0,96
crede2010,COR,education,0.4118000344786903,0.0659380473395787,230.0,0.33139777337614024,0.08040226110255005,1.0,0.46523135504829494,0.053431320569604646,1.0,0.4778119459948764,0.06601191151618613,1.0,0.42488633053821206,0.013086296059521774,1.0,0.4746197486431498,0.06281971416445953,1.0,0.19712619312730104,0.21467384135138926,1.0,0.3202631558810845,0.09153687859760579,1.0,96
crede2010,COR,education,0.5100703366133073,0.08804509063256238,129.0,0.3313200205031559,0.17875031611015135,1.0,0.4646122534707628,0.04545808314254446,1.0,0.4768813051219522,0.03318903149135505,1.0,0.42433934757903735,0.0857309890342699,1.0,0.4737149766022181,0.03635536001108913,1.0,0.19712619312730104,0.3129441434860062,1.0,0.32023876717893685,0.1898315694343704,1.0,96
crede2010,COR,education,0.4884684305741509,0.07738232325341368,167.0,0.3312656328782239,0.157202797695927,1.0,0.46467674021914634,0.023791690355004558,1.0,0.45877204966083573,0.029696380913315168,1.0,0.4029399925302194,0.08552843804393151,1.0,0.45528706497895693,0.03318136559519397,1.0,0.20227275631384117,0.28619567426030973,1.0,0.3097626941891934,0.17870573638495751,1.0,96
crede2010,COR,education,0.5360603366105666,0.22360679774997896,20.0,0.33164304265441397,0.20441729395615266,1.0,0.46476361279990736,0.07129672381065927,1.0,0.452954470898741,0.0831058657118256,1.0,0.3908887768544045,0.14517155975616214,1.0,0.44893140278823324,0.08712893382233339,1.0,0.2032636210087454,0.3327967156018212,1.0,0.3026361926096836,0.23342414400088302,1.0,96
